"key","en","fr","ge","sp","ch","jp"
"firstName_Davis","戴维斯","xxxx",,,,
"firstName_Enmei","恩美","xxxx",,,,
"firstName_Ernest","欧内斯特","xxxx",,,,
"firstName_Eryk","艾里克","xxxx",,,,
"firstName_Eryk","艾里克","xxxx",,,,
"firstName_Evan","埃文","xxxx",,,,
"firstName_Evan","埃文","xxxx",,,,
"firstName_Faheem","法希姆","xxxx",,,,
"firstName_Frankie","弗兰基","xxxx",,,,
"firstName_Fuji","富士","xxxx",,,,
"firstName_Goro","吾郎","xxxx",,,,
"firstName_Haru","春","xxxx",,,,
"firstName_Hector","赫克托","xxxx",,,,
"firstName_Hector","赫克托","xxxx",,,,
"firstName_Homer","荷马","xxxx",,,,
"firstName_Hotaru","萤","xxxx",,,,
"firstName_Hugo","雨果","xxxx",,,,
"firstName_Hugo","雨果","xxxx",,,,
"firstName_Jamal","贾马尔","xxxx",,,,
"firstName_Javier","哈维尔","xxxx",,,,
"firstName_Jay","杰伊","xxxx",,,,
"firstName_Jay","杰伊","xxxx",,,,
"firstName_Jiro","次郎","xxxx",,,,
"firstName_Johan","约翰","xxxx",,,,
"firstName_John","约翰","xxxx",,,,
"firstName_Josh","乔什","xxxx",,,,
"firstName_Kai","凯","xxxx",,,,
"firstName_Ken","肯","xxxx",,,,
"firstName_Kenny","肯尼","xxxx",,,,
"firstName_Kota","科塔","xxxx",,,,
"firstName_Lamar","拉马尔","xxxx",,,,
"firstName_Lamar","拉马尔","xxxx",,,,
"firstName_Larry","拉里","xxxx",,,,
"firstName_Len","伦","xxxx",,,,
"firstName_Leon","莱昂","xxxx",,,,
"firstName_Leon","莱昂","xxxx",,,,
"firstName_Lin","林","xxxx",,,,
"firstName_Linsen","林森","xxxx",,,,
"firstName_Logan","洛根","xxxx",,,,
"firstName_Logan","洛根","xxxx",,,,
"firstName_Luis","路易斯","xxxx",,,,
"firstName_Luis","路易斯","xxxx",,,,
"firstName_Mako","真子","xxxx",,,,
"firstName_Marcel","马塞尔","xxxx",,,,
"firstName_Marcel","马塞尔","xxxx",,,,
"firstName_Matteo","马泰奥","xxxx",,,,
"firstName_Matteo","马泰奥","xxxx",,,,
"firstName_Michael","迈克尔","xxxx",,,,
"firstName_Michael","迈克尔","xxxx",,,,
"firstName_Mike","麦克风","xxxx",,,,
"firstName_Naseem","纳西姆","xxxx",,,,
"firstName_Oda","小田","xxxx",,,,
"firstName_Oliver","奥利弗","xxxx",,,,
"firstName_Oliver","奥利弗","xxxx",,,,
"firstName_Omar","奥马尔","xxxx",,,,
"firstName_Pietro","皮特罗","xxxx",,,,
"firstName_Pietro","皮特罗","xxxx",,,,
"firstName_Pino","皮诺","xxxx",,,,
"firstName_Pisco","皮斯科","xxxx",,,,
"firstName_Pisco","皮斯科","xxxx",,,,
"firstName_Remy","雷米","xxxx",,,,
"firstName_Remy","雷米","xxxx",,,,
"firstName_Ren","任","xxxx",,,,
"firstName_Rocco","洛科","xxxx",,,,
"firstName_Rocco","洛科","xxxx",,,,
"firstName_Sebastien","塞巴斯蒂安","xxxx",,,,
"firstName_Terry","特里","xxxx",,,,
"firstName_Xander","桑德","xxxx",,,,
"firstName_Xander","桑德","xxxx",,,,
"firstName_Xavier","泽维尔","xxxx",,,,
"firstName_Zack","扎克","xxxx",,,,
"firstName_Zack","扎克","xxxx",,,,
,,,,,,
"FEMALE FIRST NAMES","女性名字",,,,,
,,,,,,
"firstName_Ada","艾达","xxxx",,,,
"firstName_Adele","阿黛尔","xxxx",,,,
"firstName_Adisa","阿迪萨","xxxx",,,,
"firstName_Aika","爱佳","xxxx",,,,
"firstName_Aisha","阿伊莎","xxxx",,,,
"firstName_Alice","爱丽丝","xxxx",,,,
"firstName_Amber","安布尔","xxxx",,,,
"firstName_Anna","安娜","xxxx",,,,
"firstName_Anya","安雅","xxxx",,,,
"firstName_Ashlyn","阿什琳","xxxx",,,,
"firstName_Astrid","阿斯特丽德","xxxx",,,,
"firstName_Aurora","奥罗拉","xxxx",,,,
"firstName_Ava","艾娃","xxxx",,,,
"firstName_Beatrix","碧翠丝","xxxx",,,,
"firstName_Bjorg","比约格","xxxx",,,,
"firstName_Bo","波","xxxx",,,,
"firstName_Camila","卡米拉","xxxx",,,,
"firstName_Candy","坎蒂","xxxx",,,,
"firstName_Celeste","塞莱斯特","xxxx",,,,
"firstName_Celia","西莉亚","xxxx",,,,
"firstName_Claire","克莱尔","xxxx",,,,
"firstName_Cora","科拉","xxxx",,,,
"firstName_Cynthia","辛西娅","xxxx",,,,
"firstName_Danielle","丹妮尔","xxxx",,,,
"firstName_Daria","达里亚","xxxx",,,,
"firstName_Dilly","迪莉","xxxx",,,,
"firstName_Dorothy","多萝西","xxxx",,,,
"firstName_Eloise","埃洛伊斯","xxxx",,,,
"firstName_Ember","安贝尔","xxxx",,,,
"firstName_Emilia","艾米莉亚","xxxx",,,,
"firstName_Emma","艾玛","xxxx",,,,
"firstName_Erica","埃里卡","xxxx",,,,
"firstName_Eryn","艾琳","xxxx",,,,
"firstName_Farah","法拉赫","xxxx",,,,
"firstName_Freja","弗雷娅","xxxx",,,,
"firstName_Frida","弗里达","xxxx",,,,
"firstName_Fumiko","文子","xxxx",,,,
"firstName_Gill","吉尔","xxxx",,,,
"firstName_Greta","格雷塔","xxxx",,,,
"firstName_Hatsu","初","xxxx",,,,
"firstName_Haya","哈亚","xxxx",,,,
"firstName_Iesha","耶莎","xxxx",,,,
"firstName_Isla","伊斯拉","xxxx",,,,
"firstName_Jenny","珍妮","xxxx",,,,
"firstName_Jiao","娇","xxxx",,,,
"firstName_Juliet","朱丽叶","xxxx",,,,
"firstName_Karla","卡拉","xxxx",,,,
"firstName_Kianna","基安娜","xxxx",,,,
"firstName_Kissa","基萨","xxxx",,,,
"firstName_Kojo","小城","xxxx",,,,
"firstName_Kwasi","夸西","xxxx",,,,
"firstName_Lianna","莉安娜","xxxx",,,,
"firstName_Lila","莉拉","xxxx",,,,
"firstName_Lina","莉娜","xxxx",,,,
"firstName_Lulu","露露","xxxx",,,,
"firstName_Luna","露娜","xxxx",,,,
"firstName_Marie","玛丽","xxxx",,,,
"firstName_Marine","海洋","xxxx",,,,
"firstName_Matilda","玛蒂尔达","xxxx",,,,
"firstName_Maya","玛雅","xxxx",,,,
"firstName_Megumi","惠","xxxx",,,,
"firstName_Mia","米娅","xxxx",,,,
"firstName_Michelle","米歇尔","xxxx",,,,
"firstName_Mimi","咪咪","xxxx",,,,
"firstName_Miu","美雨","xxxx",,,,
"firstName_Momo","莫莫","xxxx",,,,
"firstName_Nawra","纳乌拉","xxxx",,,,
"firstName_Nayo","奈央","xxxx",,,,
"firstName_Nishi","西","xxxx",,,,
"firstName_Nomble","诺布尔","xxxx",,,,
"firstName_Nura","努拉","xxxx",,,,
"firstName_Okimi","奥基米","xxxx",,,,
"firstName_Oma","奥玛","xxxx",,,,
"firstName_Rai","拉伊","xxxx",,,,
"firstName_Rini","里尼","xxxx",,,,
"firstName_Robin","罗宾","xxxx",,,,
"firstName_Rose","玫瑰","xxxx",,,,
"firstName_Sarah","莎拉","xxxx",,,,
"firstName_Seiko","真理","xxxx",,,,
"firstName_Skylar","斯凯拉","xxxx",,,,
"firstName_Sofia","索菲亚","xxxx",,,,
"firstName_Suki","苏琪","xxxx",,,,
"firstName_Sybil","西比尔","xxxx",,,,
"firstName_Tam","塔姆","xxxx",,,,
"firstName_Ulla","乌拉","xxxx",,,,
"firstName_Vera","维拉","xxxx",,,,
"firstName_Yumiko","由美子","xxxx",,,,
"firstName_Yvonne","伊冯娜","xxxx",,,,
"firstName_Zahra","扎赫拉","xxxx",,,,
"firstName_Zoe","佐伊","xxxx",,,,
,,,,,,
"LAST NAMES","姓氏",,,,,
,,,,,,
"lastName_Ababio","阿巴比奥","xxxx",,,,
"lastName_Abara","阿巴拉","xxxx",,,,
"lastName_Abe","安倍","xxxx",,,,
"lastName_Afumba","阿丰巴","xxxx",,,,
"lastName_Agu","阿古","xxxx",,,,
"lastName_Aguta","阿古塔","xxxx",,,,
"lastName_Ahmed","艾哈迈德","xxxx",,,,
"lastName_Albaz","阿尔巴兹","xxxx",,,,
"lastName_Aldini","阿尔迪尼","xxxx",,,,
"lastName_Ali","阿里","xxxx",,,,
"lastName_Amani","阿玛尼","xxxx",,,,
"lastName_Anand","阿南德","xxxx",,,,
"lastName_Arai","新井","xxxx",,,,
"lastName_Badu","巴杜","xxxx",,,,
"lastName_Black","布莱克","xxxx",,,,
"lastName_Blanc","布兰奇","xxxx",,,,
"lastName_Borg","博格","xxxx",,,,
"lastName_Braun","布劳恩","xxxx",,,,
"lastName_Brown","布朗","xxxx",,,,
"lastName_Bruno","布鲁诺","xxxx",,,,
"lastName_Chai","柴","xxxx",,,,
"lastName_Chavez","查韦斯","xxxx",,,,
"lastName_Chizimu","赤子木","xxxx",,,,
"lastName_Conti","康蒂","xxxx",,,,
"lastName_Cooper","库珀","xxxx",,,,
"lastName_Costa","科斯塔","xxxx",,,,
"lastName_De_Jong","德容","xxxx",,,,
"lastName_Dibra","迪布拉","xxxx",,,,
"lastName_Dubois","杜波依斯","xxxx",,,,
"lastName_Duval","杜瓦尔","xxxx",,,,
"lastName_Faber","费伯","xxxx",,,,
"lastName_Fang","方","xxxx",,,,
"lastName_Fernandez","费尔南德斯","xxxx",,,,
"lastName_Fischer","菲舍尔","xxxx",,,,
"lastName_Gallo","加洛","xxxx",,,,
"lastName_Hara","原","xxxx",,,,
"lastName_Hassan","哈桑","xxxx",,,,
"lastName_Hernandez","埃尔南德斯","xxxx",,,,
"lastName_Ikeda","池田","xxxx",,,,
"lastName_Inoue","井上","xxxx",,,,
"lastName_Ito","伊藤","xxxx",,,,
"lastName_Jaeger","耶格尔","xxxx",,,,
"lastName_Jeanne","珍妮","xxxx",,,,
"lastName_Jelani","杰拉尼","xxxx",,,,
"lastName_Johanson","约翰逊","xxxx",,,,
"lastName_Jones","琼斯","xxxx",,,,
"lastName_Kallo","卡洛","xxxx",,,,
"lastName_Kang","康","xxxx",,,,
"lastName_Keita","圭太","xxxx",,,,
"lastName_Kim","金","xxxx",,,,
"lastName_Klein","克莱因","xxxx",,,,
"lastName_Kudo","工藤","xxxx",,,,
"lastName_Laine","莱恩","xxxx",,,,
"lastName_Larsen","拉森","xxxx",,,,
"lastName_Lee","李","xxxx",,,,
"lastName_Li","李","xxxx",,,,
"lastName_Marku","马尔库","xxxx",,,,
"lastName_Martin","马丁","xxxx",,,,
"lastName_Martinez","马丁内斯","xxxx",,,,
"lastName_Matsui","松井","xxxx",,,,
"lastName_Mensah","门萨","xxxx",,,,
"lastName_Meyer","迈耶","xxxx",,,,
"lastName_Miller","米勒","xxxx",,,,
"lastName_Mito","米托","xxxx",,,,
"lastName_Mohamed","穆罕默德","xxxx",,,,
"lastName_Mori","森","xxxx",,,,
"lastName_Muller","穆勒","xxxx",,,,
"lastName_Musa","穆萨","xxxx",,,,
"lastName_Nakiri","薙切","xxxx",,,,
"lastName_Nielson","尼尔森","xxxx",,,,
"lastName_Nnadi","纳迪","xxxx",,,,
"lastName_Nomura","野村","xxxx",,,,
"lastName_Okoro","奥科罗","xxxx",,,,
"lastName_Olowe","奥洛韦","xxxx",,,,
"lastName_Ono","小野","xxxx",,,,
"lastName_Osei","奥塞伊","xxxx",,,,
"lastName_Ozols","奥佐尔斯","xxxx",,,,
"lastName_Park","朴","xxxx",,,,
"lastName_Patel","帕特尔","xxxx",,,,
"lastName_Perez","佩雷斯","xxxx",,,,
"lastName_Petit","珀蒂","xxxx",,,,
"lastName_Piras","皮拉斯","xxxx",,,,
"lastName_Poli","波利","xxxx",,,,
"lastName_Ramsay","拉姆齐","xxxx",,,,
"lastName_Reagan","里根","xxxx",,,,
"lastName_Ricci","利玛窦","xxxx",,,,
"lastName_Rivera","里维拉","xxxx",,,,
"lastName_Rizzi","里齐","xxxx",,,,
"lastName_Rizzo","里佐","xxxx",,,,
"lastName_Rodriguez","罗德里格斯","xxxx",,,,
"lastName_Rossi","罗西","xxxx",,,,
"lastName_Roux","鲁克斯","xxxx",,,,
"lastName_Russo","鲁索","xxxx",,,,
"lastName_Saiba","塞巴","xxxx",,,,
"lastName_Saito","斋藤","xxxx",,,,
"lastName_Sala","萨拉","xxxx",,,,
"lastName_Sasaki","佐佐木","xxxx",,,,
"lastName_Sato","佐藤","xxxx",,,,
"lastName_Schneider","施耐德","xxxx",,,,
"lastName_Scott","斯科特","xxxx",,,,
"lastName_Simon","西蒙","xxxx",,,,
"lastName_Singh","辛格","xxxx",,,,
"lastName_Smit","史密特","xxxx",,,,
"lastName_Smith","史密斯","xxxx",,,,
"lastName_Steiner","施泰纳","xxxx",,,,
"lastName_Suzuki","铃木","xxxx",,,,
"lastName_Suzuki","铃木","xxxx",,,,
"lastName_Takahashi","高桥","xxxx",,,,
"lastName_Tanaka","田中","xxxx",,,,
"lastName_Thomson","汤姆森","xxxx",,,,
"lastName_Uchida","内田","xxxx",,,,
"lastName_Valentini","瓦伦蒂尼","xxxx",,,,
"lastName_Villa","别墅","xxxx",,,,
"lastName_Vitale","维塔莱","xxxx",,,,
"lastName_Walker","沃克","xxxx",,,,
"lastName_Walter","沃尔特","xxxx",,,,
"lastName_Wang","王","xxxx",,,,
"lastName_Watson","沃森","xxxx",,,,
"lastName_Weber","韦伯","xxxx",,,,
"lastName_White","怀特","xxxx",,,,
"lastName_Wilson","威尔逊","xxxx",,,,
"lastName_Wright","赖特","xxxx",,,,
"lastName_Yanai","柳井","xxxx",,,,
"lastName_Yang","杨","xxxx",,,,
"lastName_Yoon","尹","xxxx",,,,
"lastName_Yoshida","吉田","xxxx",,,,
"lastName_Young","杨","xxxx",,,,
"lastName_Yukihira","幸平","xxxx",,,,
"lastName_Zhang","张","xxxx",,,,
"lastName_Zhao","赵","xxxx",,,,
